Country,Year,Month,Category,Brand,Data Type,Tier 1,Tier 2,Tier 3,Expense
Brazil,2022,12,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,Digital Ad Production,"141,449"
Brazil,2022,12,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"1,504"
Brazil,2022,12,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"368,056"
Brazil,2022,12,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Other Agency Fees,"34,786"
Brazil,2022,12,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Brand Building,"34,915"
Brazil,2022,12,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Customer / Retail and Insights and Analytics,"-5,798"
Brazil,2022,12,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Innovation Insights,"-70,805"
Brazil,2022,12,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Strategic Insights,"47,283"
Brazil,2022,12,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,All Other Non Working,"-215,540"
Brazil,2022,12,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"144,980"
Brazil,2022,12,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,"-271,421"
Brazil,2022,12,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Digital Media,"556,008"
Brazil,2022,12,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Media Placements,"-58,301"
Brazil,2022,12,CSD Colas,PEPSI,A&M,PULL - working,Other Working,All Other Working,"916,109"
Brazil,2022,12,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"-463,335"
Brazil,2022,12,CSD Colas,PEPSI,A&M,PULL - working,Sampling,Sample Executing,"88,922"
Brazil,2022,12,CSD Colas,PEPSI,A&M,PULL - working,Sponsorships,Sponsorships,"3,242,407"
Brazil,2022,12,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,CDAs,"737,926"
Brazil,2022,12,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,Price Support,"450,102"
Brazil,2022,12,CSD Colas,PEPSI,STB,PUSH,Capability Building/Other,Capability Building,"309,384"
Brazil,2022,12,CSD Colas,PEPSI,STB,PUSH,Trade Equipment,"Stands/ Racks, Other Trade Equipment","2,041,067"
Brazil,2022,12,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Sales Incentives,"277,566"
Brazil,2022,12,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Ad Production,Digital Ad Production,"117,996"
Brazil,2022,12,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"34,319"
Brazil,2022,12,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"20,910"
Brazil,2022,12,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Agency Fees,Other Agency Fees,"38,324"
Brazil,2022,12,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Insight,Brand Building,"11,638"
Brazil,2022,12,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Insight,Customer / Retail and Insights and Analytics,"12,090"
Brazil,2022,12,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Insight,Innovation Insights,"-32,316"
Brazil,2022,12,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Insight,Strategic Insights,967
Brazil,2022,12,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Other Non Working,All Other Non Working,"-18,300"
Brazil,2022,12,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,"-892,881"
Brazil,2022,12,CSD Lemon Lime,H2OH,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"-31,328"
Brazil,2022,12,CSD Lemon Lime,H2OH,A&M,PULL - working,Media Placements,Digital Media,"701,536"
Brazil,2022,12,CSD Lemon Lime,H2OH,A&M,PULL - working,Media Placements,Media Placements,"-181,470"
Brazil,2022,12,CSD Lemon Lime,H2OH,A&M,PULL - working,Other Working,All Other Working,"184,229"
Brazil,2022,12,CSD Lemon Lime,H2OH,STB,Others,Bottler Cooperative,CDAs,"170,997"
Brazil,2022,12,CSD Lemon Lime,H2OH,STB,PUSH,Trade Programs,Sales Incentives,"183,579"
Brazil,2022,12,RTD Tea,Lipton,A&M,PULL - Non working,Agency Fees,Other Agency Fees,"9,137"
Brazil,2022,12,RTD Tea,Lipton,A&M,PULL - Non working,Insight,Innovation Insights,"33,751"
Brazil,2022,12,RTD Tea,Lipton,A&M,PULL - Non working,Insight,Strategic Insights,"-5,537"
Brazil,2022,12,RTD Tea,Lipton,A&M,PULL - Non working,Other Non Working,All Other Non Working,"-119,165"
Brazil,2022,12,RTD Tea,Lipton,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,"2,690"
Brazil,2022,12,RTD Tea,Lipton,A&M,PULL - working,Media Placements,Digital Media,-462
Brazil,2022,12,RTD Tea,Lipton,A&M,PULL - working,Media Placements,Media Placements,"101,575"
Brazil,2022,12,RTD Tea,Lipton,A&M,PULL - working,Other Working,All Other Working,"107,939"
Brazil,2022,12,RTD Tea,Lipton,STB,Others,Bottler Cooperative,CDAs,"96,255"
Brazil,2022,12,RTD Tea,Lipton,STB,PUSH,Trade Programs,Sales Incentives,"67,012"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,Digital Ad Production,"175,367"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"25,592"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"192,475"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Other Agency Fees,"48,752"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Advanced Analytics,"6,928"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Brand Building,"-45,187"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Consumer Tracking,"11,761"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Customer / Retail and Insights and Analytics,"47,500"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Innovation Insights,"28,797"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Strategic Insights,"7,671"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,All Other Non Working,"-396,328"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Cross Charges,"24,933"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,"-635,190"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Future Use,"5,285"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Package Design,Other Package Design,"4,159"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"-1,280"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - working,Consumer Promotions,Other Consumer Promotions,"13,372"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"3,935"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - working,In-Store and POS Execution,Other In-Store and POS Execution,"1,768"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Digital Media,"419,308"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Future Use,"160,322"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Media Placements,"493,446"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,All Other Working,"120,203"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,Cross Charges,"3,400"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Other Sampling,"193,181"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Product Samples,"89,031"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Sample Executing,"128,105"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Other Sponsorships,"-40,477"
Brazil,2022,12,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Sponsorships,"704,360"
Brazil,2022,12,Sport Drinks,Gatorade,STB,Others,Bottler Cooperative,CDAs,"150,319"
Brazil,2022,12,Sport Drinks,Gatorade,STB,PUSH,Trade Programs,Sales Incentives,"458,947"
Brazil,2023,1,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,Digital Ad Production,"9,567"
Brazil,2023,1,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"3,840"
Brazil,2023,1,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"1,949"
Brazil,2023,1,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Innovation Insights,"25,855"
Brazil,2023,1,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,"-17,286"
Brazil,2023,1,CSD Colas,PEPSI,A&M,PULL - Non working,Package Design,Package Design,933
Brazil,2023,1,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Digital Media,"135,875"
Brazil,2023,1,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Media Placements,"-498,171"
Brazil,2023,1,CSD Colas,PEPSI,A&M,PULL - working,Other Working,All Other Working,"156,637"
Brazil,2023,1,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Future Use,"18,824"
Brazil,2023,1,CSD Colas,PEPSI,A&M,PULL - working,Sampling,Sample Executing,"75,798"
Brazil,2023,1,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Ad Production,Digital Ad Production,"-5,401"
Brazil,2023,1,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,759
Brazil,2023,1,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Insight,Foundational Data / Systems,"11,007"
Brazil,2023,1,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,"7,063"
Brazil,2023,1,CSD Lemon Lime,H2OH,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"31,965"
Brazil,2023,1,CSD Lemon Lime,H2OH,A&M,PULL - working,Media Placements,Digital Media,"640,727"
Brazil,2023,1,CSD Lemon Lime,H2OH,A&M,PULL - working,Media Placements,Media Placements,"-609,962"
Brazil,2023,1,RTD Tea,Lipton,A&M,PULL - Non working,Insight,Customer / Retail and Insights and Analytics,"19,850"
Brazil,2023,1,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,Digital Ad Production,"-1,327"
Brazil,2023,1,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Customer / Retail and Insights and Analytics,"-19,850"
Brazil,2023,1,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Product Samples,"2,493"
Brazil,2023,1,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Sample Executing,"3,400"
Brazil,2023,1,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Sponsorships,"5,188"
Brazil,2023,2,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,Digital Ad Production,"-59,483"
Brazil,2023,2,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"1,044"
Brazil,2023,2,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"18,448"
Brazil,2023,2,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"567,104"
Brazil,2023,2,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Customer / Retail and Insights and Analytics,"-27,562"
Brazil,2023,2,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Strategic Insights,-948
Brazil,2023,2,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"289,960"
Brazil,2023,2,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,-654
Brazil,2023,2,CSD Colas,PEPSI,A&M,PULL - Non working,Package Design,Package Design,995
Brazil,2023,2,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Digital Media,"-524,604"
Brazil,2023,2,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Media Placements,"410,288"
Brazil,2023,2,CSD Colas,PEPSI,A&M,PULL - working,Other Working,All Other Working,"-166,918"
Brazil,2023,2,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"39,540"
Brazil,2023,2,CSD Colas,PEPSI,A&M,PULL - working,Sampling,Product Samples,"-9,330"
Brazil,2023,2,CSD Colas,PEPSI,A&M,PULL - working,Sampling,Sample Executing,"-67,578"
Brazil,2023,2,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Ad Production,Digital Ad Production,"-60,828"
Brazil,2023,2,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"-201,556"
Brazil,2023,2,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"4,516"
Brazil,2023,2,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Insight,Foundational Data / Systems,"-11,343"
Brazil,2023,2,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Insight,Strategic Insights,"-4,516"
Brazil,2023,2,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,"-2,650"
Brazil,2023,2,CSD Lemon Lime,H2OH,A&M,PULL - working,Media Placements,Digital Media,"-462,049"
Brazil,2023,2,CSD Lemon Lime,H2OH,A&M,PULL - working,Media Placements,Media Placements,"784,057"
Brazil,2023,2,CSD Lemon Lime,H2OH,A&M,PULL - working,Other Working,All Other Working,"26,119"
Brazil,2023,2,RTD Tea,Lipton,A&M,PULL - Non working,Insight,Innovation Insights,"-21,160"
Brazil,2023,2,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,Digital Ad Production,"-48,536"
Brazil,2023,2,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,937
Brazil,2023,2,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"9,893"
Brazil,2023,2,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Customer / Retail and Insights and Analytics,"-19,457"
Brazil,2023,2,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Innovation Insights,"40,617"
Brazil,2023,2,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Cross Charges,"49,866"
Brazil,2023,2,Sport Drinks,Gatorade,A&M,PULL - Non working,Package Design,Package Design,"98,468"
Brazil,2023,2,Sport Drinks,Gatorade,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"18,282"
Brazil,2023,2,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,All Other Working,"3,367"
Brazil,2023,2,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,Cross Charges,"6,800"
Brazil,2023,2,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Product Samples,"-1,802"
Brazil,2023,2,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Sample Executing,"64,307"
Brazil,2023,2,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Sponsorships,"545,531"
Brazil,2023,3,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,Digital Ad Production,"-56,096"
Brazil,2023,3,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"-6,878"
Brazil,2023,3,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Media Agency Fees,39
Brazil,2023,3,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Advanced Analytics,"19,724"
Brazil,2023,3,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Strategic Insights,"5,037"
Brazil,2023,3,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"144,980"
Brazil,2023,3,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,"9,149"
Brazil,2023,3,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,"-7,058"
Brazil,2023,3,CSD Colas,PEPSI,A&M,PULL - Non working,Package Design,Package Design,"1,616"
Brazil,2023,3,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Digital Media,511
Brazil,2023,3,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Media Placements,"102,598"
Brazil,2023,3,CSD Colas,PEPSI,A&M,PULL - working,Other Working,All Other Working,"28,705"
Brazil,2023,3,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"19,770"
Brazil,2023,3,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Fall In / Fall Out,"-154,613"
Brazil,2023,3,CSD Colas,PEPSI,A&M,PULL - working,Sampling,Sample Executing,"-13,784"
Brazil,2023,3,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,CDAs,"108,512"
Brazil,2023,3,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Ad Production,Digital Ad Production,"-15,394"
Brazil,2023,3,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"2,046"
Brazil,2023,3,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Insight,Foundational Data / Systems,526
Brazil,2023,3,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,"-6,611"
Brazil,2023,3,CSD Lemon Lime,H2OH,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,647
Brazil,2023,3,CSD Lemon Lime,H2OH,A&M,PULL - working,Media Placements,Digital Media,"-210,279"
Brazil,2023,3,CSD Lemon Lime,H2OH,A&M,PULL - working,Media Placements,Media Placements,"17,419"
Brazil,2023,3,CSD Lemon Lime,H2OH,A&M,PULL - working,Other Working,All Other Working,"229,120"
Brazil,2023,3,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,Digital Ad Production,"-92,778"
Brazil,2023,3,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,601
Brazil,2023,3,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"2,961"
Brazil,2023,3,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Innovation Insights,"12,258"
Brazil,2023,3,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Cross Charges,"24,933"
Brazil,2023,3,Sport Drinks,Gatorade,A&M,PULL - Non working,Package Design,Package Design,"30,251"
Brazil,2023,3,Sport Drinks,Gatorade,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"45,089"
Brazil,2023,3,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Media Placements,"10,803"
Brazil,2023,3,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,All Other Working,"58,511"
Brazil,2023,3,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,Cross Charges,"3,400"
Brazil,2023,3,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Product Samples,"48,496"
Brazil,2023,3,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Sample Executing,"27,313"
Brazil,2023,3,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Sponsorships,"34,836"
Brazil,2023,4,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,Digital Ad Production,"-82,644"
Brazil,2023,4,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"35,819"
Brazil,2023,4,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"20,361"
Brazil,2023,4,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Innovation Insights,"188,545"
Brazil,2023,4,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"144,980"
Brazil,2023,4,CSD Colas,PEPSI,A&M,PULL - Non working,Package Design,Package Design,"1,092"
Brazil,2023,4,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Media Placements,"26,522"
Brazil,2023,4,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"19,770"
Brazil,2023,4,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Fall In / Fall Out,"2,693"
Brazil,2023,4,CSD Colas,PEPSI,A&M,PULL - working,Sampling,Product Samples,"3,249"
Brazil,2023,4,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,CDAs,"53,332"
Brazil,2023,4,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Ad Production,Digital Ad Production,"-27,191"
Brazil,2023,4,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,806
Brazil,2023,4,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"22,886"
Brazil,2023,4,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"10,387"
Brazil,2023,4,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Insight,Foundational Data / Systems,196
Brazil,2023,4,CSD Lemon Lime,H2OH,A&M,PULL - Non working,Insight,Innovation Insights,"53,709"
Brazil,2023,4,CSD Lemon Lime,H2OH,A&M,PULL - working,Media Placements,Media Placements,"2,833"
Brazil,2023,4,RTD Tea,Lipton,A&M,PULL - Non working,Ad Production,Digital Ad Production,"1,237"
Brazil,2023,4,RTD Tea,Lipton,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"5,162"
Brazil,2023,4,RTD Tea,Lipton,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"1,712"
Brazil,2023,4,RTD Tea,Lipton,A&M,PULL - Non working,Package Design,Package Design,"18,215"
Brazil,2023,4,RTD Tea,Lipton,A&M,PULL - working,Media Placements,Media Placements,"-1,712"
Brazil,2023,4,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,Digital Ad Production,"-153,795"
Brazil,2023,4,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"6,341"
Brazil,2023,4,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"1,539"
Brazil,2023,4,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Foundational Data / Systems,"2,399"
Brazil,2023,4,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Innovation Insights,"64,098"
Brazil,2023,4,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Cross Charges,"24,933"
Brazil,2023,4,Sport Drinks,Gatorade,A&M,PULL - Non working,Package Design,Package Design,"6,716"
Brazil,2023,4,Sport Drinks,Gatorade,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"46,635"
Brazil,2023,4,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Media Placements,"72,858"
Brazil,2023,4,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,All Other Working,"15,308"
Brazil,2023,4,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,Cross Charges,"3,400"
